province;red;green;blue;x;x
4405;135;83;198;Katha;x
4406;131;123;246;Mong Kung;x
4407;231;58;53;Ruhunu;x
4408;227;170;169;Salavata;x
4409;154;153;27;Trincomale;x
4410;166;186;106;Kumari;x
4411;212;178;42;Samana;x
4412;133;65;23;Dindigul;x
4413;198;87;134;Cannanore;x
4414;52;160;146;Salem;x
4415;178;189;107;Negapatam;x
4416;157;72;136;Tranqebar;x
4417;141;167;109;Kanchipuram;x
4418;117;239;166;Nelore;x
4419;38;123;72;Adanki;x
4420;186;136;135;Chandragiri;x
4421;139;213;167;Seringapatam;x
4422;164;123;44;Sira;x
4423;160;139;213;Gutti;x
4424;200;161;210;Adavani;x
4425;41;164;76;Kondavidu;x
4426;125;191;66;Chitradurg;x
4427;203;173;64;Honnavara;x
4428;169;212;66;Mudgal;x
4429;136;124;77;Rajapur;x
4430;152;147;85;Daman;x
4431;179;186;121;Kolhapur;x
4432;98;169;103;Junir;x
4433;163;195;165;Nasik;x
4434;186;154;125;Dharangaon;x
4435;88;201;147;Sholhapur;x
4436;136;232;0;Rachakonda;x
4437;54;129;205;Paithre;x
4438;205;54;168;Nander;x
4439;145;107;154;Khamammet;x
4440;130;111;51;Narayanpur;x
4441;194;210;199;Ganjam;x
4442;85;174;169;Washim;x
4443;149;183;181;Karanja;x
4444;34;42;215;Manidurg;x
4445;219;203;71;Kanker;x
4446;169;171;101;Kalahandi;x
4447;71;148;48;Patna-Garjat;x
4448;33;48;2;Parlakhimedi;x
4449;26;159;60;Jammu;x
4450;178;193;146;Mahurbanj;x
4451;177;236;52;Sonpur;x
4452;201;133;87;Ratanpur;x
4453;219;144;64;Thalner;x
4454;181;86;133;Porbandar;x
4455;185;186;60;Diu;x
4456;159;60;34;Jhalavad;x
4457;145;120;59;Cambay;x
4458;83;131;220;Narbada;x
4459;175;215;67;Saugor;x
4460;184;119;42;Handia;x
4461;110;157;103;Ujjain;x
4462;117;210;107;Vagad;x
4463;217;58;31;Bhatnair;x
4464;75;196;192;Bundi;x
4465;27;212;53;Ranthambore;x
4466;169;43;205;Mahoba;x
4467;123;99;213;Kalinjar;x
4468;139;196;111;Bandogarh;x
4469;160;208;76;Rohtasgarh;x
4470;154;48;40;Soumelpur;x
4471;167;163;46;Bishnupur;x
4472;179;62;43;Monghir;x
4473;113;133;32;Chakla;x
4474;24;58;154;Sonargaon;x
4475;143;28;164;Fathabad;x
4476;203;30;140;Nadia;x
4477;128;58;103;Satgaon;x
4478;61;102;20;Haibatnagar;x
4479;174;31;98;Goraghat;x
4480;205;97;50;Mahikantha;x
4481;136;104;42;Punakah;x
4482;140;34;49;Sikkim;x
4483;155;64;94;Morung;x
4484;118;110;21;Makwanpur;x
4485;193;52;118;Palpa;x
4486;171;177;19;Purnia;x
4487;148;81;21;Saran;x
4488;123;80;42;Champaran;x
4489;171;132;97;Hajipur;x
4490;174;36;95;Ghazipur;x
4491;156;116;221;Dang;x
4492;13;33;111;Doti;x
4493;230;154;212;Sirmur;x
4494;71;99;200;Khairabad;x
4495;33;52;116;Feyzabad;x
4496;30;17;88;Kora;x
4497;54;145;99;Qannauj;x
4498;255;102;0;Sambhal;x
4499;82;102;0;Bareily;x
4500;74;162;0;Bharatpur;x
4501;57;188;152;Bhilwara;x
4502;33;53;48;Merta;x
4503;26;88;92;Mansura;x
4504;177;200;201;Nasirpur;x
4505;36;125;131;Khairpur;x
4506;184;27;108;Barmer;x
4507;100;83;123;Churu;x
4508;66;30;116;Bahawalpur;x
4509;124;37;78;Karor;x
4510;193;162;69;Shorkot;x
4511;102;77;89;Bhera;x
4512;49;208;224;Bharuch;x
4513;50;71;157;Dipalpur;x
4514;219;157;116;Sakya;x
4515;86;55;145;Gyirong;x
4516;167;66;99;Purang;x
4517;52;169;90;Nedong;x
4518;61;145;123;Tsurphu;x
4519;68;108;100;Damxung;x
4520;118;126;72;Rutog;x
4521;63;93;131;Skardu;x
4522;108;61;52;Aqenganggyai;x
4523;192;6;69;Enotaevka;x
4524;77;251;233;Volga;x
4525;152;90;7;Rawa;x
4526;176;178;68;Gniezno;x
4527;84;110;247;Checiny;x
4528;113;193;204;Kuyavia;x
4529;148;138;245;Iasi;x
4530;135;97;96;Birlad;x
4531;56;160;69;Giurgiu;x
4532;200;147;231;Severin;x
4533;100;226;85;Wielun;x
4534;171;8;15;Upita;x
4535;181;39;199;Wilkimierz;x
4536;125;175;248;Lida;x
4537;2;159;164;Nowogrodek;x
4538;70;186;107;Chelm;x
4539;79;252;132;Kremenets;x
4540;174;173;70;Winnica;x
4541;166;72;55;Drohobycz;x
4542;216;183;153;Lubnie;x
4543;3;190;120;Rylsk;x
4544;235;46;209;Bobrujsk;x
4545;145;7;164;Sluck;x
4546;121;225;48;Malaga;x
4547;155;170;197;Albacete;x
4548;242;90;38;Huelva;x
4549;7;115;1;Xativa;x
4550;217;244;86;Castellon;x
4551;73;146;227;Avila;x
4552;130;85;172;Palencia;x
4553;43;46;167;Zamora;x
4554;146;111;28;Lugo;x
4555;183;26;10;Vigo;x
4556;184;42;69;Aviero;x
4557;240;89;1;Lleida;x
4558;155;55;22;Orense;x
4559;0;63;140;Godar;x
4560;118;241;78;Marwa;x
4561;1;230;30;Tetouan;x
4562;182;33;133;Mers el Kebir;x
4563;7;121;35;Sale;x
4564;6;134;126;Anfa;x
4565;227;16;124;Tenerife;x
4566;105;24;165;Kairwan;x
4567;81;109;203;Sabha;x
4568;173;82;127;Demnate;x
4569;198;135;133;High Atlas3;x
4570;0;14;150;Fafa;x
4571;40;69;175;Degolo;x
4572;80;137;200;Weheshat;x
4573;120;176;225;Eboba;x
4574;160;14;250;Beraisole;x
4575;200;69;150;Halaba;x
4576;240;137;175;Bambasi;x
4577;202;14;175;Gonza;x
4578;1;176;200;Ora;x
4579;41;14;225;Babarros;x
4580;81;69;250;Kurmuk;x
4581;121;137;150;Gidan;x
4582;161;176;175;Barakat;x
4583;201;14;200;Alsoriba;x
4584;241;69;225;Gulch;x
4585;2;137;250;Arcugi;x
4586;42;176;150;Elit;x
4587;82;14;175;Keru;x
4588;122;69;200;Ras Kasar;x
4589;162;137;225;Gabir;x
4590;202;176;250;Piyungo;x
4591;242;14;150;Wad Hajm;x
4592;3;69;175;Buram;x
4593;43;137;200;At Tays;x
4594;83;176;225;Barodi;x
4595;123;14;250;Zurq;x
4596;163;69;150;prov4596;
4597;203;137;175;Daffaq;x
4598;243;176;200;Duraysah;x
4599;4;14;225;prov4599;
4600;44;69;250;prov4600;
4601;84;137;150;prov4601;
4602;124;176;175;prov4602;
4603;164;14;200;prov4603;
4604;204;69;225;prov4604;
4605;244;137;250;prov4605;
4606;242;69;200;prov4606;
4607;5;176;150;prov4607;
4608;55;14;175;prov4608;
4609;85;69;200;prov4609;
4610;125;137;225;prov4610;
4611;165;176;250;prov4611;
4612;205;14;150;prov4612;
4613;245;69;175;prov4613;
4614;6;137;200;prov4614;
4615;66;176;225;prov4615;
4616;86;14;250;prov4616;
4617;126;69;150;prov4617;
4618;166;137;175;Tono;x
4619;206;176;200;Endur;x
4620;246;14;225;Sara;x
4621;7;69;250;Kelling;x
4622;67;137;150;Turrah;x
4623;87;176;175;Garada;x
4624;127;14;200;Kimnar;x
4625;167;69;225;Altai Mountains;x
4626;247;176;150;Karamay;x
4627;8;14;175;Kerma;x
4628;68;69;200;Dagarti;x
4629;88;137;225;El Kir;x
4630;128;176;250;Al Haybah;x
4631;168;14;150;Gizil Qala;x
4632;208;69;175;Bereket;x
4633;248;137;200;Bekdash;x
4634;9;176;225;Navoi;x
4635;69;14;250;Keheili;x
4636;89;69;150;Orsk;x
4637;129;137;175;Koshrabad;x
4638;169;176;200;Aktobe;x
4639;209;14;225;Kepyure;x
4640;249;69;250;Dungunab;x
4641;1;137;150;Fudukwan;x
4642;61;176;175;prov4642;
4643;81;14;200;prov4643;
4644;121;69;225;prov4644;
4645;161;137;250;prov4645;
4646;201;176;150;prov4646;
4647;241;14;175;prov4647;
4648;2;69;200;prov4648;
4649;62;137;250;Ndoubi;x
4650;82;176;150;Bitono;x
4651;214;134;156;Tsushima;x
4652;140;69;200;Haicheng;x
4653;117;192;171;Maolian;x
4654;60;240;76;Fuerhe;x
4655;194;93;131;Shilimian;x
4656;95;228;201;Wolanhe;x
4657;220;32;204;Changbai Mountains;x
4658;245;120;6;Nanghaer;x
4659;237;134;253;Tulutingshan;x
4660;130;176;43;Tunhe;x
4661;246;142;22;Edala;x
4662;213;239;212;Halacha;x
4663;163;187;193;Jixi;x
4664;79;144;220;North Buteha;x
4665;18;225;17;South Buteha;x
4666;147;155;192;South Hulunbur;x
4667;209;189;232;North Setsen;x
4668;206;72;139;West Ih Huree;x
4669;137;60;168;East Dornogovi;x
4670;1;153;63;West Khara Narin Ula;x
4671;55;94;80;East Ereen;x
4672;43;141;219;North Ju Ud;x
4673;221;36;225;East Xilin Gol;x
4674;77;35;96;North Jirem;x
4675;122;140;89;Central Jirem;x
4676;27;169;8;West Alxa;x
4677;248;107;18;East Govi;x
4678;147;150;150;East Qaraqorum;x
4679;236;42;149;North Tsetserleg;x
4680;3;38;13;East Zagast;x
4681;215;140;255;North Kobdo;x
4682;106;90;108;South Kobdo;x
4683;186;144;83;East Hoboskar;x
4684;255;216;1;Dzhemenika;x
4685;196;69;0;Karagandy;x
4686;255;90;0;Ekibastuz;x
4687;255;186;0;Imakia;x
4688;255;223;172;Baraba;x
4689;255;150;0;Om;x
4690;231;61;8;Ishim;x
4691;255;227;0;As;x
4692;255;213;0;Turgay;x
4693;254;103;217;Keriya;x
4694;172;194;112;Foix;x
4695;195;118;123;Carcassonne;x
4696;243;42;7;Toulon;x
4697;22;120;77;La Marche;x
4698;223;0;153;Cephalonia;x
4699;164;48;47;Arta;x
4700;137;22;12;Lesbos;x
4701;135;128;17;Corinth;x
4702;68;83;143;Siroz;x
4703;190;143;135;Kostendil;x
4704;213;232;183;Tirnovo;x
4705;203;245;164;Gumulcine;x
4706;94;32;199;Tolcu;x
4707;86;92;128;Sumy;x
4708;136;148;128;Lyskovo;x
4709;71;104;32;Chebok;x
4710;48;231;108;Zhorga;x
4711;226;210;106;Donauw?rth;x
4712;27;146;0;prov4712;
4713;185;110;79;Urach;x
4714;139;150;128;Durlach;x
4715;135;130;221;Kromy;x
4716;223;230;73;Rybinsk;x
4717;184;22;22;Merhkpol;x
4718;8;175;128;Tserkva;x
4719;161;116;28;Annecy;x
4720;29;123;204;Geneva;x
4721;192;98;255;Girvhask;x
4722;33;178;172;Dnipro;x
4723;63;106;212;Ufa;x
4724;28;140;117;Berdysh;x
4725;182;22;144;Jindrichuv Hradec;x
4726;14;8;38;Ostrava;x
4727;11;159;77;Kirov;x
4728;23;128;70;Pavia;x
4729;111;248;124;Padova;x
4730;24;248;124;Bologna;x
4731;50;217;66;Spoleto;x
4732;216;236;203;Terracina;x
4733;144;222;92;Molise;x
4734;239;33;241;Avellino;x
4735;77;22;255;Arborea;x
4736;255;193;247;Trapani;x
4737;172;68;159;Girgenti;x
4738;110;243;21;Yus'va;x
4739;255;193;31;Ulyan;x
4740;123;111;79;Como;x
4741;206;82;89;prov4741;
4742;24;36;126;Zavodske;x
4743;70;32;26;Weimar;x
4744;35;63;199;Yazhel;x
4745;86;194;97;R?gen;x
4746;213;132;0;Wolgast;x
4747;111;118;8;Dramburg;x
4748;170;79;248;Polevsk;x
4749;39;120;238;Vetluzh;x
4750;167;101;106;Kruje;x
4751;162;186;147;Cilli;x
4752;232;189;231;Rijeka;x
4753;144;219;143;Irbit;x
4754;177;229;130;Kotor;x
4755;224;202;77;Podrinje;x
4756;163;165;183;Bjelovar;x
4757;133;229;130;Kolubara;x
4758;186;81;38;Etsch;x
4759;220;54;163;Yemva;x
4760;194;192;231;Innviertel;x
4761;154;237;147;Traungau;x
4762;243;138;80;Wienerwald;x
4763;238;230;38;Alps6;x
4764;179;106;111;Salins;x
4765;255;253;196;Vizinga;x
4766;138;136;91;Derga;x
4767;253;135;143;Lukin;x
4768;253;215;143;Begoml;x
4769;125;215;143;Kotlas;x
4770;181;160;75;Yelnya;x
4771;52;36;48;prov4771;
4772;228;189;115;Sarov;x
4773;70;135;54;Pestovo;x
4774;175;138;37;Lepiel;x
4775;199;14;89;Dugino;x
4776;177;186;20;Blois;x
4777;202;126;16;Forez;x
4778;32;31;94;Neya;x
4779;124;10;162;Gallipoli;x
4780;25;224;138;Ohrid;x
4781;197;9;45;prov4781;
4782;45;197;9;prov4782;
4783;9;45;197;prov4783;
4784;135;45;9;prov4784;
4785;98;179;208;Sheffield;x
4786;45;27;97;Priegnitz;x
4787;91;178;26;Ribatejo;x
4788;168;196;4;Plasencia;x
4789;254;145;124;Segovia;x
4790;170;98;56;Turbat;x
4791;50;43;20;prov4791;
4792;153;169;173;East Kendal;x
4793;237;108;140;South Demak;x
4794;148;48;116;prov4794;
4795;221;84;31;prov4795;
4796;237;99;81;prov4796;
4797;228;249;251;prov4797;
4798;4;235;103;prov4798;
4799;15;154;146;prov4799;
4800;132;11;182;prov4800;
4801;183;228;84;prov4801;
4802;79;254;101;prov4802;
4803;248;45;0;prov4803;
4804;148;41;14;prov4804;
4805;238;141;151;prov4805;
4806;228;15;86;prov4806;
4807;185;69;211;Khar Turan;x
4808;230;213;205;Sumatra;x
4809;58;125;63;prov4809;
4810;251;189;80;prov4810;
4811;78;19;109;prov4811;
4812;115;67;188;Gerik;x
4813;193;124;50;Penang;x
4814;204;29;35;prov4814;
4815;150;40;142;Charak;x
4816;81;176;19;prov4816;
4817;136;32;11;prov4817;
4818;158;68;193;prov4818;
4819;238;111;151;Son Nam;x
4820;179;39;82;Minh Quang;x
4821;118;178;134;Nghe An;x
4822;240;117;163;Amaravati;x
4823;74;237;125;Jarai;x
4824;182;255;0;Tay Nguyen;x
4825;139;124;98;Pursat;x
4826;134;235;115;Kampot;x
4827;63;194;255;Kampom Pous Thom;x
4828;182;1;4;Preah Vihear;x
4829;235;170;132;Raung Dapey;x
4830;72;209;160;Rayong;x
4831;207;79;128;Bangkok;x
4832;245;59;108;Lopburi;x
4833;182;244;187;Phetchabun;x
4834;52;21;131;Suphanburi;x
4835;73;71;64;Kanchanaburi;x
4836;118;104;40;Si Thep;x
4837;61;16;160;Muang Ngoi;x
4838;239;13;190;Sip Et;x
4839;128;190;153;Ubon;x
4840;174;140;171;Salavan;x
4841;186;15;122;Lamphun;x
4842;100;174;128;Lakhon;x
4843;130;228;241;Annamite Mountains;x
4844;37;164;140;Dawna Hills;x
4845;90;235;85;prov4845;
4846;229;139;97;Shangdao;x
4847;162;71;29;prov4847;
4848;29;162;89;Xihao;x
4849;64;217;133;prov4849;
4850;174;141;221;Shajing;x
4851;97;115;229;prov4851;
4852;55;67;139;Xueshan;x
4853;88;95;140;Diqing;x
4854;73;93;221;Daiwei;x
4855;62;74;151;Weinan;x
4856;74;74;198;Kubuqi Desert;x
4857;88;140;91;Budong;x
4858;137;231;142;Wengyuan;x
4859;44;179;51;Huangnan;x
4860;24;116;29;prov4860;
4861;117;158;119;Guyyuan;x
4862;9;63;12;Liaoxi Corridor;x
4863;179;87;31;Golmud;x
4864;218;177;152;prov4864;
4865;218;196;123;prov4865;
4866;156;144;105;prov4866;
4867;227;196;94;prov4867;
4868;136;85;174;Linxia;x
4869;56;20;83;prov4869;
4870;40;100;119;prov4870;
4871;1;70;150;Luochuan;x
4872;11;80;175;Shalginsky;x
4873;21;90;200;Xingtang;x
4874;31;100;225;Ankang;x
4875;41;110;150;Mazul;x
4876;51;70;175;Baying;x
4877;61;80;200;Chaek;x
4878;71;90;225;Sheregesh;x
4879;81;100;150;Zhairem;x
4880;91;110;175;Burukan;x
4881;101;70;200;Ruoqiang;x
4882;111;80;225;Ekim;x
4883;121;90;150;Khangai;x
4884;141;110;200;Khotont;x
4885;151;70;225;Hansu;x
4886;161;80;150;Pana;x
4887;241;100;225;Habahe;x
4888;2;110;150;Uzhur;x
4889;12;70;175;Iskra;x
4890;22;80;200;Åsele;x
4891;32;90;225;Kyzyly;x
4892;42;100;150;Örnsköldsvik;x
4893;52;110;175;Taian;x
4894;62;70;200;Jincheng;x
4895;72;80;225;Subei;x
4896;82;90;150;Putian;x
4897;92;100;175;Sollefteå;x
4898;102;110;200;Oxelösund;x
4899;112;70;225;Xiushui;x
4900;122;80;150;prov4900;
4901;132;90;175;Mianyang;x
4902;142;100;200;prov4902;
4903;152;110;225;Zibo;x
4904;171;90;175;Yueyang;x
4905;181;100;200;Biysk;x
4906;191;110;225;prov4906;
4907;201;70;150;Taishun;x
4908;221;80;175;prov4908;
4909;231;90;200;prov4909;
4910;162;70;150;prov4910;
4911;172;80;175;Ak-Mulla;x
4912;182;70;150;Jiewei;x
4913;192;80;175;Tsagaan;x
4914;202;90;200;Kurshim;x
4915;212;100;225;Liuyang;x
4916;222;110;150;prov4916;
4917;232;70;175;prov4917;
4918;242;80;200;Kokolo;x
4919;3;90;225;prov4919;
4920;13;100;150;prov4920;
4921;131;100;175;Kaltan;x
4922;23;110;175;Arshan;x
4923;45;70;200;Pacaha;x
4924;200;10;1;Urgun;x
4925;200;40;41;Chuzhou;x
4926;200;70;81;Yuchang;x
4927;200;100;121;Qaratobe;x
4928;200;20;161;Zainsk;x
4929;200;50;11;Bishkek;x
4930;200;80;51;Elista;x
4931;200;30;91;Chemal;x
4932;200;60;131;Kamyshin;x
4933;200;90;171;Mysk;x
4934;210;10;1;Borzya;x
4935;210;40;41;Segelen;x
4936;210;70;81;Tynda;x
4937;210;20;121;Lidoga;x
4938;210;50;161;Yongji;x
4939;210;80;11;Hegang;x
4940;29;216;197;prov4940;
4941;30;216;201;prov4941;
4942;129;1;220;Taza;x
4943;14;64;243;Taouz;x
4944;88;129;87;Mecheria;x
4945;240;203;236;Al Asnam;x
4946;176;243;97;El Aaiun;x
4947;106;153;39;Dakhla;x
4948;140;21;94;Nwadibu;x
4949;231;252;74;Idjil;x
4950;231;118;94;Bir Moghrein;x
4951;12;76;150;Zwarat;x
4952;4;16;60;Shinqit;x
4953;151;242;73;Taishit;x
4954;173;179;52;Aioun al-Atrous;x
4955;13;188;196;Akajujat;x
4956;131;201;16;Kiffa;x
4957;122;108;173;Darmankur;x
4958;181;126;17;Gorgol;x
4959;236;65;37;Awlil;x
4960;170;151;22;Wadan;x
4961;1;93;219;Sijilmasa;x
4962;249;200;1;Tianjin;x
4963;2;132;154;Langfang;x
4964;202;100;75;Liaoning;x
4965;252;110;40;Tongchuan;x
4966;110;247;57;Baiyin;x
4967;217;162;110;Deyang;x
4968;182;131;122;Nanchong;x
4969;31;186;241;Zunyi;x
4970;8;233;40;Kunming;x
4971;98;188;7;Baise;x
4972;16;139;70;Malipo;x
4973;158;128;228;Huaihua;x
4974;224;62;89;Yongzhou;x
4975;130;169;165;Pingxiang;x
4976;53;171;178;Xiangning;x
4977;248;0;232;Nanping;x
4978;168;195;145;Jingzai;x
4979;217;198;109;Shanghai;x
4980;188;127;86;Enshi;x
4981;240;232;134;Xiangtan;x
4982;251;127;205;Shiyan;x
4983;246;78;187;Yantai;x
4984;95;141;23;Jecheon;x
4985;144;160;164;Wonsan;x
4986;76;251;164;Tokchon;x
4987;173;98;54;Chongjin;x
4988;55;56;126;Majiatun;x
4989;246;168;61;Chifeng;x
4990;73;34;144;Jiamusi;x
4991;230;31;142;Yuxi;x
4992;199;180;102;Baoshan;x
4993;60;12;47;Hechi;x
4994;152;139;225;Laibin;x
4995;232;53;223;Panzhihua;x
4996;95;237;227;Rongjiang;x
4997;46;142;84;Alxa Desert;x
4998;184;128;171;Cherlak;x
4999;130;236;189;Petropavl;x
5000;167;82;91;Burabay;x
5001;19;68;228;Karasuk;x
5002;218;118;186;Portuguese Teleporter;x
5003;228;5;250;Goa Teleporter;x
5004;59;69;123;goa iberia;x
5005;97;144;93;French Teleporter;x
5006;235;36;39;French Goa Gate;x
5007;207;197;156;English Goa Gate;x
5008;4;244;78;German Teleporter;x
5009;200;238;12;German Goa Gate;x
5010;234;67;79;Mali Brazil Strait;x
5011;16;48;11;prov5011;
5012;7;109;1;prov5012;
5013;54;23;173;Ceylon Teleporter;x
5014;97;27;185;prov5014;
5015;235;120;254;French Somali Gate;x
5016;21;0;234;English West African Gate;x
5017;155;237;204;English Kilwa Gate;x
5018;168;253;219;English Somali Gate;x
5019;170;15;154;Iberian West African Gate;x
5020;146;211;243;prov5020;
5021;0;242;125;Iberian Somali Gate;x
5022;202;14;52;German West African Gate;x
5023;230;126;8;prov5023;
5024;25;18;15;German Somali Gate;x
5025;226;142;84;prov5025;
5026;38;102;166;Bengal Teleporter;x
5027;6;32;39;Thatta Teleporter;x
5028;216;213;4;Siamese Teleporter;x
5029;197;226;123;Chinese Teleporter;x
5030;31;15;28;Brunei Vietnam Strait;x
5031;183;191;62;Vietnam Brunei Strait;x
5032;59;191;159;prov5032;
5033;111;136;113;Japanese Teleporter;x
5034;132;16;9;prov5034;
5035;184;208;207;prov5035;
5036;77;189;242;English Bengal Gate;x
5037;3;6;103;English Thatta Gate;x
5038;217;192;88;prov5038;
5039;130;196;94;prov5039;
5040;123;206;180;English Philippines Gate;x
5041;133;6;95;English Japan Gate;x
5042;68;125;214;prov5042;
5043;89;138;135;prov5043;
5044;107;72;66;French Bengal Gate;x
5045;0;185;2;French Thatta Gate;x
5046;149;118;232;prov5046;
5047;138;125;94;prov5047;
5048;184;214;214;French Philippines Gate;x
5049;243;118;182;French Japan Gate;x
5050;178;61;183;prov5050;
5051;19;10;220;prov5051;
5052;232;68;150;Iberian Bengal Gate;x
5053;18;73;106;Iberian Thatta Gate;x
5054;81;16;187;prov5054;
5055;195;5;53;prov5055;
5056;41;55;108;Iberian Philippines Gate;x
5057;43;33;48;Iberian Japan Gate;x
5058;7;15;131;prov5058;
5059;101;167;118;prov5059;
5060;235;219;201;German Bengal Gate;x
5061;238;51;39;German Thatta Gate;x
5062;129;218;33;prov5062;
5063;69;137;30;prov5063;
5064;241;88;41;German Philippines Gate;x
5065;225;47;118;German Japan Gate;x
5066;211;240;162;prov5066;
5067;121;107;168;prov5067;
5068;46;19;187;prov5068;
5069;146;199;3;prov5069;
5070;106;3;252;prov5070;
5071;133;238;50;prov5071;
5072;73;81;196;prov5072;
5073;225;146;167;prov5073;
5074;160;171;195;Iberian Mali Gate;x
5075;113;204;55;German Mali Gate;x
5076;177;235;220;French Mali Gate;x
5077;173;206;10;English Mali Gate;x
