province;red;green;blue;x;x
4256;190;178;233;prov4256;x
4257;113;74;28;prov4257;x
4258;146;132;209;prov4258;x
4259;59;180;178;prov4259;x
4260;43;89;215;prov4260;x
4261;96;119;89;prov4261;x
4262;191;26;158;prov4262;x
4263;68;29;156;prov4263;x
4264;7;170;145;prov4264;x
4265;174;176;166;prov4265;x
4266;29;126;8;prov4266;x
4267;68;143;99;4267;x
4268;178;94;239;prov4268;x
4269;37;66;136;prov4269;x
4270;69;253;123;prov4270;x
4271;146;138;235;prov4271;x
4272;216;131;202;prov4272;x
4273;45;29;200;prov4273;x
4274;31;184;235;prov4274;x
4275;200;229;8;prov4275;x
4276;249;15;94;prov4276;x
4277;162;104;49;prov4277;x
4278;147;35;97;prov4278;x
4279;206;128;184;prov4279;x
4280;24;129;213;prov4280;x
4281;109;60;178;prov4281;x
4282;82;188;171;prov4282;x
4283;21;96;196;prov4283;x
4284;200;211;120;prov4284;x
4285;31;34;189;prov4285;x
4286;123;170;8;prov4286;x
4287;118;73;129;prov4287;x
4288;228;5;218;prov4288;x
4289;145;210;86;prov4289;x
4290;95;113;213;prov4290;x
4291;20;23;114;prov4291;x
4292;147;10;7;prov4292;x
4293;41;216;88;prov4293;x
4294;151;66;238;prov4294;x
4295;81;124;20;prov4295;x
4296;116;39;172;prov4296;x
4297;25;178;234;prov4297;x
4298;102;224;79;prov4298;x
4299;130;185;152;prov4299;x
4300;138;124;130;prov4300;x
4301;5;62;20;prov4301;x
4302;145;143;42;prov4302;x
4303;44;252;31;prov4303;x
4304;5;74;160;prov4304;x
4305;49;175;39;prov4305;x
4306;31;61;125;prov4306;x
4307;97;231;214;prov4307;x
4308;29;127;240;prov4308;x
4309;83;191;73;prov4309;x
4310;235;71;209;prov4310;x
4311;2;248;95;prov4311;x
4312;33;133;97;prov4312;x
4313;205;117;83;prov4313;x
4314;220;61;54;prov4314;x
4315;107;223;94;prov4315;x
4316;169;73;57;prov4316;x
4317;145;51;118;prov4317;x
4318;72;190;206;prov4318;x
4319;245;12;207;prov4319;x
4320;247;74;211;prov4320;x
4321;206;142;170;prov4321;x
4322;23;116;38;prov4322;x
4323;216;237;226;prov4323;x
4324;148;150;163;prov4324;x
